Customer ID;Age;Gender;Location;Subscription Status;Previous Purchases;Preferred Payment Method;Frequency of Purchases
5820;48;Female;Montana;No;11;Bank Transfer;Annually
9417;24;Female;Minnesota;No;3;Credit Card;Every 3 Months
3760;50;Female;Ohio;No;38;Bank Transfer;Bi-Weekly
8964;29;Female;New York;No;45;Cash;Weekly
6108;61;Female;Indiana;No;31;Venmo;Quarterly
7242;34;Female;Delaware;No;16;PayPal;Bi-Weekly
7333;27;Female;Connecticut;No;3;Bank Transfer;Quarterly
8934;38;Female;New York;No;15;Bank Transfer;Annually
6412;25;Female;Alabama;No;11;Bank Transfer;Every 3 Months
8513;54;Female;Massachusetts;No;22;Debit Card;Fortnightly
2797;53;Female;South Carolina;No;35;Debit Card;Annually
3664;23;Female;West Virginia;No;5;Venmo;Bi-Weekly
2706;19;Female;Kentucky;No;35;PayPal;Bi-Weekly
4171;57;Female;New Jersey;No;27;PayPal;Weekly
4507;19;Female;New York;No;9;Venmo;Monthly
7840;33;Female;Massachusetts;No;21;PayPal;Bi-Weekly
9150;33;Female;Florida;No;23;Credit Card;Monthly
1186;38;Female;Michigan;No;3;Debit Card;Bi-Weekly
2219;47;Female;Oregon;No;31;Credit Card;Annually
2167;39;Female;Michigan;No;44;Cash;Annually
8020;32;Female;Washington;No;20;Venmo;Monthly
3938;27;Female;Alaska;No;34;Debit Card;Weekly
7587;67;Female;Montana;No;17;Bank Transfer;Every 3 Months
1580;46;Female;New Mexico;No;20;Venmo;Annually
2956;36;Female;Connecticut;No;46;PayPal;Every 3 Months
5913;62;Female;Alaska;No;28;PayPal;Annually
9223;31;Female;Ohio;No;6;Venmo;Fortnightly
2537;68;Female;Montana;No;50;Debit Card;Bi-Weekly
8677;57;Female;Nebraska;No;41;Bank Transfer;Monthly
8158;22;Female;Oklahoma;No;50;PayPal;Annually
7630;26;Female;Kentucky;No;33;Credit Card;Monthly
4536;43;Female;Idaho;No;25;Venmo;Quarterly
2085;45;Female;Maryland;No;2;PayPal;Weekly
8016;64;Female;Tennessee;No;15;Credit Card;Annually
3025;28;Female;Michigan;No;12;PayPal;Weekly
5262;47;Female;Tennessee;No;28;Cash;Bi-Weekly
6880;53;Female;Rhode Island;No;12;Bank Transfer;Bi-Weekly
9261;42;Female;Florida;No;3;Debit Card;Annually
1228;51;Female;Louisiana;No;20;Cash;Weekly
3604;62;Female;Arkansas;No;3;Bank Transfer;Bi-Weekly
4963;18;Female;Kentucky;No;32;Bank Transfer;Fortnightly
6073;48;Female;Kansas;No;35;Cash;Monthly
4175;20;Female;Vermont;No;31;PayPal;Monthly
7029;32;Female;Nevada;No;13;Credit Card;Annually
7692;26;Female;Oklahoma;No;3;Venmo;Fortnightly
9181;31;Female;Alabama;No;48;Venmo;Bi-Weekly
4829;55;Female;Louisiana;No;15;PayPal;Bi-Weekly
8499;49;Female;Ohio;No;13;Venmo;Annually
6821;42;Female;Texas;No;21;Venmo;Monthly
6297;64;Female;Maryland;No;29;Cash;Fortnightly
5742;68;Female;West Virginia;No;24;Venmo;Quarterly
9218;68;Female;Ohio;No;21;PayPal;Annually
8580;41;Female;Indiana;No;5;Bank Transfer;Bi-Weekly
6081;51;Female;Wyoming;No;47;Cash;Quarterly
3402;44;Female;Michigan;No;34;Credit Card;Every 3 Months
5526;27;Female;Maine;No;45;PayPal;Fortnightly
1367;36;Female;Utah;No;12;PayPal;Annually
9050;19;Female;Iowa;No;31;Debit Card;Weekly
8741;49;Female;Maryland;No;99999;Bank Transfer;Annually
3916;18;Female;Texas;No;5;Credit Card;Annually
1316;36;Female;Ohio;No;36;Debit Card;Quarterly
4503;36;Female;North Dakota;No;12;Cash;Annually
9034;19;Female;West Virginia;No;31;Cash;Bi-Weekly
8167;43;Female;North Carolina;No;31;Cash;Bi-Weekly
4007;31;Female;Georgia;No;15;Debit Card;Weekly
9683;63;Female;Kansas;No;11;Cash;Weekly
6391;41;Female;Maine;No;18;Venmo;Monthly
2523;48;Female;South Carolina;No;9;Cash;Quarterly
2748;68;Female;South Carolina;No;11;Cash;Weekly
2354;53;Female;Kentucky;No;38;Debit Card;Bi-Weekly
6129;36;Female;Arizona;No;42;PayPal;Quarterly
6045;46;Female;New York;No;41;Cash;Monthly
9609;21;Female;New Hampshire;No;99999;PayPal;Monthly
8737;52;Female;Ohio;No;41;Debit Card;Bi-Weekly
6399;66;Female;Hawaii;No;35;Debit Card;Weekly
6839;19;Female;Texas;No;99999;Credit Card;Every 3 Months
6452;44;Female;Illinois;No;13;Credit Card;Bi-Weekly
6575;50;Female;Massachusetts;No;23;Debit Card;Fortnightly
6191;51;Female;North Carolina;No;6;PayPal;Weekly
6613;25;Female;West Virginia;No;99999;Bank Transfer;Annually
6155;62;Female;Delaware;No;7;Cash;Quarterly
9216;48;Female;Idaho;No;32;PayPal;Every 3 Months
7650;62;Female;Oregon;No;43;Credit Card;Quarterly
8391;22;Female;Maine;No;15;Cash;Monthly
4343;48;Female;South Dakota;No;48;Bank Transfer;Annually
1963;48;Female;New Mexico;No;35;Credit Card;Weekly
5494;62;Female;Washington;No;41;PayPal;Quarterly
6485;24;Female;Georgia;No;14;Cash;Weekly
8505;39;Female;Idaho;No;22;PayPal;Monthly
4054;35;Female;Colorado;No;16;Venmo;Every 3 Months
8117;47;Female;Kentucky;No;2;Bank Transfer;Bi-Weekly
2252;22;Female;New Jersey;No;13;PayPal;Every 3 Months
2577;38;Female;Oregon;No;38;Debit Card;Fortnightly
7998;53;Female;Nebraska;No;43;Bank Transfer;Weekly
6313;31;Female;Massachusetts;No;26;Bank Transfer;Quarterly
1875;31;Female;Nebraska;No;39;Cash;Weekly
2839;65;Female;Hawaii;No;50;Venmo;Monthly
8525;48;Female;Indiana;No;40;Bank Transfer;Every 3 Months
7796;18;Female;Illinois;No;12;Cash;Fortnightly
2218;46;Female;Colorado;No;33;Credit Card;Every 3 Months
4808;52;Female;Pennsylvania;No;49;Bank Transfer;Weekly
7445;50;Female;Ohio;No;43;Venmo;Bi-Weekly
5945;49;Female;Pennsylvania;No;14;Venmo;Monthly
9624;69;Female;Mississippi;No;21;Credit Card;Every 3 Months
3245;36;Female;Kentucky;No;31;Debit Card;Quarterly
7817;30;Female;Alaska;No;29;Credit Card;Fortnightly
1886;25;Female;Georgia;No;32;Cash;Monthly
3044;19;Female;South Dakota;No;16;Debit Card;Bi-Weekly
4586;34;Female;South Carolina;No;38;PayPal;Bi-Weekly
4948;29;Female;Tennessee;No;99999;Debit Card;Every 3 Months
6951;50;Female;Colorado;No;30;PayPal;Quarterly
9922;31;Female;Wisconsin;No;14;Bank Transfer;Fortnightly
6225;41;Female;Georgia;No;33;Bank Transfer;Monthly
7097;52;Female;Maryland;No;35;Venmo;Weekly
9680;27;Female;New Jersey;No;99999;Cash;Quarterly
2546;49;Female;Nevada;No;99999;Cash;Fortnightly
1117;69;Female;Michigan;No;30;Credit Card;Monthly
9418;45;Female;Wyoming;No;47;Bank Transfer;Annually
8376;20;Female;Massachusetts;No;99999;PayPal;Every 3 Months
1728;25;Female;Washington;No;1;Cash;Weekly
4975;38;Female;Maine;No;33;PayPal;Annually
8764;55;Female;Montana;No;43;Bank Transfer;Weekly
1390;62;Female;Oklahoma;No;37;PayPal;Weekly
4379;54;Female;North Dakota;No;23;Cash;Quarterly
1780;61;Female;Connecticut;No;12;Credit Card;Annually
9782;50;Female;Texas;No;99999;Venmo;Fortnightly
2861;65;Female;Delaware;No;7;Cash;Weekly
5948;68;Female;Mississippi;No;20;Debit Card;Monthly
4647;55;Female;Minnesota;No;10;Venmo;Monthly
3820;57;Female;Georgia;No;40;Credit Card;Every 3 Months
1825;56;Female;Iowa;No;21;Venmo;Monthly
1858;29;Female;New York;No;17;Credit Card;Bi-Weekly
7362;24;Female;Nevada;No;5;Bank Transfer;Weekly
5183;59;Female;Virginia;No;22;PayPal;Annually
3648;62;Female;Idaho;No;5;Venmo;Weekly
1916;58;Female;Colorado;No;18;PayPal;Every 3 Months
1049;64;Female;Wisconsin;No;42;Cash;Every 3 Months
2375;48;Female;Connecticut;No;22;Debit Card;Annually
1432;60;Female;Kansas;No;37;Bank Transfer;Bi-Weekly
9329;52;Female;Pennsylvania;No;23;Credit Card;Annually
1055;63;Female;Utah;No;47;Debit Card;Fortnightly
9985;44;Female;Oregon;No;11;Bank Transfer;Fortnightly
1656;63;Female;West Virginia;No;32;Cash;Weekly
2655;66;Female;Montana;No;20;Venmo;Weekly
1207;22;Female;Kentucky;No;3;PayPal;Quarterly
6956;62;Female;Minnesota;No;32;Bank Transfer;Weekly
6261;39;Female;Louisiana;No;99999;Credit Card;Fortnightly
2112;25;Female;Delaware;No;45;Cash;Quarterly
1310;70;Female;Arizona;No;43;Cash;Bi-Weekly
8426;52;Female;Nevada;No;1;PayPal;Every 3 Months
2033;68;Female;Alaska;No;9;Venmo;Quarterly
9760;18;Female;Utah;No;13;Venmo;Every 3 Months
8324;18;Female;Kansas;No;5;Credit Card;Annually
1748;63;Female;North Carolina;No;39;Credit Card;Fortnightly
1194;47;Female;Maryland;No;7;Bank Transfer;Weekly
9645;43;Female;Maine;No;8;Credit Card;Every 3 Months
3093;60;Female;Illinois;No;40;Venmo;Annually
3077;49;Female;Pennsylvania;No;35;PayPal;Monthly
3266;28;Female;Alaska;No;14;Venmo;Monthly
3433;32;Female;New Mexico;No;26;Credit Card;Monthly
8134;29;Female;Arkansas;No;14;PayPal;Quarterly
6741;35;Female;Alaska;No;9;Bank Transfer;Fortnightly
3153;23;Female;Louisiana;No;32;Debit Card;Annually
9074;70;Female;North Dakota;No;15;Bank Transfer;Every 3 Months
7474;23;Female;Rhode Island;No;25;Credit Card;Monthly
8772;43;Female;Connecticut;No;27;PayPal;Monthly
8172;29;Female;New York;No;39;Bank Transfer;Quarterly
5488;61;Female;Kentucky;No;49;Venmo;Bi-Weekly
3373;29;Female;Maine;No;12;Venmo;Bi-Weekly
7682;66;Female;Missouri;No;13;Bank Transfer;Weekly
1306;46;Female;Georgia;No;22;Bank Transfer;Quarterly
1454;34;Female;Arizona;No;19;Credit Card;Every 3 Months
6416;51;Female;New Hampshire;No;3;Cash;Bi-Weekly
4875;26;Female;Georgia;No;50;Credit Card;Weekly
2723;23;Female;California;No;15;PayPal;Annually
1605;52;Female;Arizona;No;44;Credit Card;Every 3 Months
1369;39;Female;Florida;No;48;Debit Card;Monthly
2166;39;Female;New York;No;4;Venmo;Bi-Weekly
8409;33;Female;Idaho;No;12;PayPal;Bi-Weekly
4895;33;Female;Virginia;No;33;Debit Card;Annually
2121;23;Female;Michigan;No;40;Cash;Annually
1485;31;Female;New Hampshire;No;38;Cash;Every 3 Months
2157;27;Female;South Dakota;No;19;Venmo;Every 3 Months
2381;48;Female;South Dakota;No;38;Bank Transfer;Quarterly
2379;61;Female;New Jersey;No;18;Venmo;Fortnightly
3304;63;Female;Wyoming;No;24;PayPal;Monthly
2911;19;Female;Alabama;No;29;Venmo;Quarterly
7928;21;Female;South Dakota;No;14;PayPal;Annually
8193;28;Female;South Carolina;No;44;Cash;Fortnightly
4914;29;Female;New Mexico;No;18;Bank Transfer;Quarterly
8336;23;Female;Connecticut;No;19;Bank Transfer;Bi-Weekly
3747;37;Female;Kansas;No;4;Cash;Weekly
1465;67;Female;South Carolina;No;25;Cash;Bi-Weekly
1140;34;Female;North Carolina;No;3;PayPal;Monthly
7004;58;Female;Wyoming;No;40;Debit Card;Quarterly
6256;45;Female;Louisiana;No;5;Cash;Weekly
6564;63;Female;Louisiana;No;99999;Debit Card;Annually
5390;68;Female;Alabama;No;36;Bank Transfer;Every 3 Months
8126;41;Female;Minnesota;No;41;Venmo;Annually
5019;50;Female;New Mexico;No;20;Venmo;Bi-Weekly
7959;24;Female;Tennessee;No;99999;Cash;Every 3 Months
9861;21;Female;New Mexico;No;31;Debit Card;Monthly
9900;18;Female;Texas;No;23;Bank Transfer;Fortnightly
8511;63;Female;Washington;No;30;Credit Card;Annually
3884;47;Female;Michigan;No;26;Cash;Every 3 Months
3692;58;Female;Minnesota;No;40;Venmo;Annually
8127;46;Female;Delaware;No;19;Bank Transfer;Annually
6496;35;Female;California;No;99999;Credit Card;Monthly
3703;42;Female;Wisconsin;No;33;Debit Card;Fortnightly
4747;48;Female;Kentucky;No;29;Debit Card;Monthly
9227;28;Female;Nevada;No;47;PayPal;Bi-Weekly
8957;44;Female;North Carolina;No;50;Venmo;Weekly
3962;60;Female;Louisiana;No;28;Credit Card;Fortnightly
6145;38;Female;New Jersey;No;5;Cash;Fortnightly
6844;46;Female;Wisconsin;No;12;Credit Card;Annually
3493;39;Female;Arkansas;No;99999;PayPal;Weekly
7499;22;Female;Texas;No;22;Bank Transfer;Bi-Weekly
7486;44;Female;Illinois;No;32;PayPal;Weekly
6281;69;Female;Mississippi;No;32;Venmo;Quarterly
8425;39;Female;Delaware;No;48;Cash;Every 3 Months
4627;53;Female;Georgia;No;35;Credit Card;Monthly
2889;52;Female;Kansas;No;44;Debit Card;Fortnightly
6424;65;Female;Oklahoma;No;29;Cash;Weekly
6708;48;Female;New Jersey;No;26;Credit Card;Monthly
9038;27;Female;Utah;No;3;Debit Card;Quarterly
8537;39;Female;Montana;No;1;Bank Transfer;Bi-Weekly
7660;59;Female;Ohio;No;17;PayPal;Annually
5888;52;Female;Colorado;No;17;Credit Card;Fortnightly
6093;50;Female;California;No;36;Cash;Weekly
4520;32;Female;Utah;No;32;Credit Card;Fortnightly
5506;40;Female;Kansas;No;50;PayPal;Bi-Weekly
8750;26;Female;Illinois;No;39;Venmo;Annually
6325;47;Female;Minnesota;No;17;PayPal;Monthly
8416;51;Female;New York;No;39;Bank Transfer;Every 3 Months
2020;47;Female;Arizona;No;5;PayPal;Annually
9886;53;Female;Tennessee;No;47;Debit Card;Annually
6811;35;Female;Arkansas;No;18;Venmo;Weekly
6323;38;Female;Colorado;No;31;Credit Card;Every 3 Months
6947;69;Female;Nevada;No;39;Debit Card;Fortnightly
2806;47;Female;Kansas;No;12;Bank Transfer;Weekly
5188;31;Female;New York;No;45;Cash;Bi-Weekly
6667;68;Female;Minnesota;No;33;Credit Card;Fortnightly
7112;51;Female;Ohio;No;3;PayPal;Annually
2789;20;Female;Arizona;No;99999;Venmo;Every 3 Months
6330;27;Female;Kentucky;No;23;Debit Card;Monthly
3558;67;Female;Minnesota;No;39;Credit Card;Fortnightly
6577;21;Female;Arkansas;No;10;Credit Card;Annually
1718;20;Female;Wyoming;No;4;Credit Card;Bi-Weekly
3955;35;Female;North Dakota;No;18;Credit Card;Monthly
4128;58;Female;Alabama;No;1;Debit Card;Every 3 Months
8236;28;Female;Mississippi;No;18;PayPal;Fortnightly
2147;27;Female;Illinois;No;46;Bank Transfer;Annually
7890;19;Female;Arkansas;No;13;Bank Transfer;Fortnightly
7982;63;Female;Kansas;No;5;Credit Card;Fortnightly
8573;69;Female;Rhode Island;No;11;Debit Card;Weekly
1419;65;Female;Florida;No;49;Credit Card;Weekly
7931;63;Female;Missouri;No;1;Debit Card;Fortnightly
1631;28;Female;North Carolina;No;11;Credit Card;Quarterly
7441;67;Female;Alabama;No;47;Cash;Every 3 Months
2435;51;Female;Washington;No;20;Venmo;Monthly
9802;59;Female;Michigan;No;18;Venmo;Annually
4104;25;Female;Washington;No;43;PayPal;Quarterly
8627;31;Female;Vermont;No;99999;PayPal;Every 3 Months
1365;62;Female;Illinois;No;20;Venmo;Quarterly
2364;51;Female;New York;No;7;PayPal;Monthly
9062;32;Female;Rhode Island;No;31;Bank Transfer;Fortnightly
7689;35;Female;Washington;No;41;Venmo;Fortnightly
8958;70;Female;Virginia;No;3;Bank Transfer;Monthly
1337;19;Female;Wisconsin;No;16;PayPal;Monthly
4165;32;Female;Michigan;No;43;Cash;Annually
1024;56;Female;Texas;No;29;Bank Transfer;Fortnightly
8305;53;Female;Idaho;No;5;Cash;Bi-Weekly
9406;22;Female;Iowa;No;30;Debit Card;Quarterly
3580;26;Female;Connecticut;No;33;Debit Card;Monthly
9125;42;Female;Wyoming;No;46;Venmo;Bi-Weekly
1658;30;Female;Mississippi;No;17;Venmo;Fortnightly
1507;29;Female;Pennsylvania;No;47;Credit Card;Bi-Weekly
7854;47;Female;Tennessee;No;17;Cash;Bi-Weekly
1964;59;Female;Louisiana;No;17;Cash;Bi-Weekly
5531;34;Female;Arkansas;No;28;Bank Transfer;Every 3 Months
4483;52;Female;West Virginia;No;8;Cash;Monthly
8238;47;Female;South Carolina;No;99999;Bank Transfer;Quarterly
1712;24;Female;Kansas;No;4;Bank Transfer;Bi-Weekly
8972;63;Female;Michigan;No;24;PayPal;Weekly
4543;59;Female;Alabama;No;29;Cash;Fortnightly
9679;66;Female;South Dakota;No;10;Venmo;Weekly
7207;45;Female;Rhode Island;No;11;PayPal;Bi-Weekly
1302;38;Female;Florida;No;18;Bank Transfer;Fortnightly
2148;63;Female;Connecticut;No;26;Bank Transfer;Annually
2791;55;Female;Pennsylvania;No;39;Cash;Weekly
9529;25;Female;California;No;4;Venmo;Annually
9702;51;Female;Oklahoma;No;24;Bank Transfer;Weekly
3621;28;Female;North Dakota;No;2;Bank Transfer;Every 3 Months
9279;46;Female;New Mexico;No;36;Cash;Annually
9395;58;Female;South Carolina;No;36;Venmo;Weekly
9746;30;Female;Michigan;No;23;PayPal;Every 3 Months
2677;68;Female;Missouri;No;36;Credit Card;Quarterly
6039;28;Female;Colorado;No;2;Debit Card;Annually
9847;26;Female;Kansas;No;17;Cash;Bi-Weekly
6508;35;Female;Illinois;No;19;Venmo;Weekly
4815;40;Female;South Carolina;No;41;PayPal;Monthly
1211;31;Female;Utah;No;27;PayPal;Quarterly
6997;60;Female;Hawaii;No;32;Bank Transfer;Fortnightly
5257;69;Female;Texas;No;33;Cash;Annually
2400;51;Female;Oregon;No;24;PayPal;Quarterly
1441;49;Female;Arizona;No;31;Debit Card;Every 3 Months
7533;18;Female;New York;No;35;Credit Card;Weekly
9076;63;Female;Nebraska;No;2;Bank Transfer;Monthly
9047;57;Female;Vermont;No;42;Debit Card;Every 3 Months
1597;45;Female;Maryland;No;47;Bank Transfer;Every 3 Months
8788;36;Female;Tennessee;No;44;Bank Transfer;Bi-Weekly
6853;20;Female;Pennsylvania;No;8;Bank Transfer;Every 3 Months
6390;21;Female;South Carolina;No;13;Credit Card;Quarterly
3995;62;Female;Connecticut;No;10;Cash;Annually
3204;23;Female;Kentucky;No;1;Credit Card;Fortnightly
3701;26;Female;Rhode Island;No;1;Debit Card;Monthly
4548;30;Female;Colorado;No;18;Bank Transfer;Annually
2761;18;Female;Oklahoma;No;2;PayPal;Annually
1362;47;Female;Idaho;No;36;Debit Card;Every 3 Months
9676;41;Female;Maine;No;17;Debit Card;Bi-Weekly
1417;62;Female;Vermont;No;1;Debit Card;Annually
1786;28;Female;Rhode Island;No;50;Cash;Quarterly
6583;46;Female;Florida;No;3;Credit Card;Bi-Weekly
9059;54;Female;West Virginia;No;45;PayPal;Quarterly
7916;36;Female;Indiana;No;28;PayPal;Annually
6563;25;Female;Illinois;No;6;Debit Card;Every 3 Months
6804;38;Female;California;No;33;Debit Card;Every 3 Months
1164;38;Female;Massachusetts;No;29;PayPal;Annually
5182;42;Female;Idaho;No;99999;PayPal;Every 3 Months
3417;19;Female;Kentucky;No;43;PayPal;Bi-Weekly
7336;34;Female;Delaware;No;48;Cash;Fortnightly
8190;38;Female;Idaho;No;43;Credit Card;Weekly
2955;42;Female;Virginia;No;26;Debit Card;Bi-Weekly
4465;58;Female;Arizona;No;26;Debit Card;Bi-Weekly
6702;56;Female;Maryland;No;50;Credit Card;Bi-Weekly
9461;62;Female;Idaho;No;36;Debit Card;Quarterly
9608;24;Female;New Jersey;No;99999;Bank Transfer;Fortnightly
6214;60;Female;Washington;No;2;Debit Card;Monthly
9104;53;Female;Idaho;No;49;PayPal;Monthly
9687;26;Female;Rhode Island;No;32;Bank Transfer;Bi-Weekly
3617;34;Female;Delaware;No;3;Venmo;Annually
9439;24;Female;Alaska;No;99999;Venmo;Every 3 Months
4994;42;Female;Arizona;No;5;PayPal;Monthly
4621;36;Female;Alabama;No;8;Credit Card;Every 3 Months
2232;24;Female;Washington;No;43;Venmo;Weekly
7402;39;Female;Louisiana;No;22;Bank Transfer;Fortnightly
3483;46;Female;Nebraska;No;10;Cash;Every 3 Months
9440;64;Female;Pennsylvania;No;26;Credit Card;Monthly
2573;64;Female;South Carolina;No;42;Debit Card;Bi-Weekly
4793;61;Female;California;No;33;Cash;Weekly
1845;61;Female;Indiana;No;23;Bank Transfer;Quarterly
3946;44;Female;Missouri;No;30;Venmo;Quarterly
1455;65;Female;Connecticut;No;36;PayPal;Weekly
7742;60;Female;Nevada;No;3;Venmo;Every 3 Months
7703;65;Female;New York;No;13;PayPal;Annually
4106;27;Female;Oklahoma;No;38;Cash;Every 3 Months
1478;36;Female;South Dakota;No;19;Venmo;Monthly
2098;22;Female;Missouri;No;14;Bank Transfer;Bi-Weekly
2262;62;Female;Texas;No;43;Debit Card;Annually
3566;59;Female;New York;No;10;Bank Transfer;Fortnightly
7978;50;Female;Vermont;No;34;Bank Transfer;Quarterly
5310;51;Female;Arizona;No;31;Venmo;Annually
9562;23;Female;Montana;No;34;Bank Transfer;Weekly
5837;21;Female;Oklahoma;No;28;Venmo;Bi-Weekly
9115;44;Female;New Hampshire;No;35;Cash;Annually
1904;25;Female;Wisconsin;No;41;Cash;Quarterly
4653;57;Female;Alaska;No;48;PayPal;Fortnightly
3285;41;Female;South Dakota;No;45;Cash;Quarterly
3463;19;Female;Alaska;No;10;Credit Card;Fortnightly
2116;43;Female;Utah;No;9;Cash;Weekly
6652;25;Female;South Dakota;No;30;Debit Card;Annually
6781;60;Female;California;No;45;PayPal;Annually
9654;54;Female;Mississippi;No;41;Venmo;Quarterly
9019;52;Female;Tennessee;No;40;PayPal;Fortnightly
3063;40;Female;Alabama;No;42;PayPal;Fortnightly
2827;39;Female;Maine;No;17;Debit Card;Fortnightly
2205;54;Female;Virginia;No;4;Venmo;Annually
1721;64;Female;New Hampshire;No;6;Cash;Monthly
5311;31;Female;Tennessee;No;22;Venmo;Weekly
2897;37;Female;New York;No;46;PayPal;Every 3 Months
6535;43;Female;Kansas;No;27;Debit Card;Monthly
6316;56;Female;North Dakota;No;18;Bank Transfer;Every 3 Months
4874;27;Female;Alaska;No;31;Credit Card;Weekly
1936;40;Female;Texas;No;1;Venmo;Weekly
5801;43;Female;Massachusetts;No;2;PayPal;Fortnightly
9720;62;Female;Delaware;No;46;Bank Transfer;Annually
7709;44;Female;South Dakota;No;27;Venmo;Weekly
3326;45;Female;Arkansas;No;3;Cash;Weekly
8289;40;Female;Utah;No;47;Bank Transfer;Quarterly
7880;68;Female;California;No;99999;Cash;Quarterly
8274;63;Female;Rhode Island;No;23;Credit Card;Annually
1169;60;Female;Oklahoma;No;13;Credit Card;Monthly
4893;19;Female;Vermont;No;12;Venmo;Bi-Weekly
2802;26;Female;Kentucky;No;36;PayPal;Fortnightly
9557;70;Female;Illinois;No;1;Bank Transfer;Monthly
5595;48;Female;Connecticut;No;14;Debit Card;Weekly
7832;37;Female;Florida;No;45;Cash;Annually
5470;48;Female;New Jersey;No;31;Credit Card;Quarterly
3851;18;Female;Missouri;No;41;PayPal;Weekly
2714;38;Female;Michigan;No;36;PayPal;Annually
2574;33;Female;Washington;No;6;Debit Card;Bi-Weekly
1967;57;Female;New York;No;28;Credit Card;Annually
4509;46;Female;Wisconsin;No;29;Venmo;Monthly
8226;46;Female;Idaho;No;14;Cash;Monthly
3268;50;Female;Michigan;No;7;Bank Transfer;Every 3 Months
7798;61;Female;Georgia;No;31;Venmo;Bi-Weekly
5645;45;Female;Michigan;No;99999;Bank Transfer;Every 3 Months
9798;32;Female;Maine;No;12;Venmo;Fortnightly
5674;29;Female;Maryland;No;45;Credit Card;Fortnightly
7513;66;Female;Missouri;No;40;PayPal;Annually
9502;70;Female;Oregon;No;42;Cash;Monthly
1220;36;Female;Arkansas;No;45;Cash;Quarterly
2721;34;Female;New Hampshire;No;34;Debit Card;Quarterly
9334;20;Female;Oregon;No;34;Credit Card;Every 3 Months
7545;70;Female;Kansas;No;17;PayPal;Every 3 Months
7614;50;Female;California;No;27;Bank Transfer;Weekly
7454;54;Female;Georgia;No;31;Credit Card;Quarterly
8368;49;Female;Hawaii;No;47;Debit Card;Fortnightly
1172;50;Female;Montana;No;25;Bank Transfer;Annually
2638;62;Female;Montana;No;47;Cash;Fortnightly
6420;42;Female;Mississippi;No;8;Cash;Weekly
7747;69;Female;Washington;No;32;Debit Card;Fortnightly
4759;22;Female;Pennsylvania;No;33;Bank Transfer;Every 3 Months
2515;36;Female;Nevada;No;16;Debit Card;Every 3 Months
5958;64;Female;Kansas;No;27;Cash;Weekly
3012;44;Female;Arizona;No;17;PayPal;Every 3 Months
6507;43;Female;Tennessee;No;17;Cash;Quarterly
6869;58;Female;Pennsylvania;No;28;PayPal;Bi-Weekly
5903;62;Female;Alaska;No;38;PayPal;Fortnightly
5877;45;Female;New Mexico;No;33;Bank Transfer;Fortnightly
8096;47;Female;Rhode Island;No;24;Venmo;Every 3 Months
9134;66;Female;Connecticut;No;14;Venmo;Quarterly
3950;30;Female;Idaho;No;5;Venmo;Fortnightly
7863;68;Female;Mississippi;No;8;Bank Transfer;Monthly
8260;35;Female;Colorado;No;42;Debit Card;Monthly
